suhu udara,kelembaban udara,suhu tanah,kelembaban tanah,cahaya,arus solar,arus aki,tegangan solar,tegangan aki,status,frequency,support
sedang,lembab,dingin,lembab,berawan,tinggi,maksimal,lemah,rendah,cerah siram,5,8.351428094204109e-05
sedang,lembab,dingin,lembab,berawan,tinggi,maksimal,tinggi,maksimal,cerah siram,7,0.00011691999331885753
sedang,lembab,dingin,lembab,berawan,tinggi,maksimal,tinggi,normal,cerah siram,27,0.00045097711708702186
sedang,lembab,dingin,lembab,berawan,tinggi,maksimal,tinggi,rendah,cerah siram,2,3.3405712376816434e-05
sedang,lembab,dingin,lembab,berawan,tinggi,sedang,cukup,maksimal,cerah siram,58,0.0009687656589276766
sedang,lembab,dingin,lembab,berawan,tinggi,sedang,cukup,normal,cerah siram,151,0.002522131284449641
sedang,lembab,dingin,lembab,berawan,tinggi,sedang,cukup,rendah,cerah siram,19,0.00031735426757975615
sedang,lembab,dingin,lembab,berawan,tinggi,sedang,lemah,maksimal,cerah siram,8,0.00013362284950726574
sedang,lembab,dingin,lembab,berawan,tinggi,sedang,lemah,normal,cerah siram,21,0.00035075997995657256
sedang,lembab,dingin,lembab,berawan,tinggi,sedang,tinggi,maksimal,cerah siram,13,0.00021713713044930682
sedang,lembab,dingin,lembab,berawan,tinggi,sedang,tinggi,normal,cerah siram,31,0.0005177885418406547
sedang,lembab,dingin,lembab,berawan,tinggi,sedang,tinggi,rendah,cerah siram,4,6.681142475363287e-05
sedang,lembab,dingin,lembab,terang,sedang,maksimal,cukup,maksimal,cerah siram,53,0.0008852513779856355
sedang,lembab,dingin,lembab,terang,sedang,maksimal,cukup,normal,cerah siram,157,0.0026223484215800903
sedang,lembab,dingin,lembab,terang,sedang,maksimal,cukup,rendah,cerah siram,19,0.00031735426757975615
sedang,lembab,dingin,lembab,terang,sedang,maksimal,lemah,maksimal,cerah siram,12,0.00020043427426089862
sedang,lembab,dingin,lembab,terang,sedang,maksimal,lemah,normal,cerah siram,29,0.0004843828294638383
sedang,lembab,dingin,lembab,terang,sedang,maksimal,lemah,rendah,cerah siram,1,1.6702856188408217e-05
sedang,lembab,dingin,lembab,terang,sedang,maksimal,tinggi,maksimal,cerah siram,11,0.00018373141807249038
sedang,lembab,dingin,lembab,terang,sedang,maksimal,tinggi,normal,cerah siram,29,0.0004843828294638383
sedang,lembab,dingin,lembab,terang,sedang,maksimal,tinggi,rendah,cerah siram,2,3.3405712376816434e-05
sedang,lembab,dingin,lembab,terang,sedang,sedang,cukup,maksimal,cerah siram,64,0.0010689827960581259
sedang,lembab,dingin,lembab,terang,sedang,sedang,cukup,normal,cerah siram,172,0.0028728912644062133
sedang,lembab,dingin,lembab,terang,sedang,sedang,cukup,rendah,cerah siram,20,0.00033405712376816435
sedang,lembab,dingin,lembab,terang,sedang,sedang,lemah,maksimal,cerah siram,11,0.00018373141807249038
sedang,lembab,dingin,lembab,terang,sedang,sedang,lemah,normal,cerah siram,29,0.0004843828294638383
sedang,lembab,dingin,lembab,terang,sedang,sedang,lemah,rendah,cerah siram,2,3.3405712376816434e-05
sedang,lembab,dingin,lembab,terang,sedang,sedang,tinggi,maksimal,cerah siram,7,0.00011691999331885753
sedang,lembab,dingin,lembab,terang,sedang,sedang,tinggi,normal,cerah siram,27,0.00045097711708702186
sedang,lembab,dingin,lembab,terang,sedang,sedang,tinggi,rendah,cerah siram,3,5.0108568565224654e-05
sedang,lembab,dingin,lembab,terang,tinggi,maksimal,cukup,maksimal,cerah siram,37,0.0006180056789711041
sedang,lembab,dingin,lembab,terang,tinggi,maksimal,cukup,normal,cerah siram,88,0.001469851344579923
sedang,lembab,dingin,lembab,terang,tinggi,maksimal,cukup,rendah,cerah siram,5,8.351428094204109e-05
sedang,lembab,dingin,lembab,terang,tinggi,maksimal,lemah,maksimal,cerah siram,6,0.00010021713713044931
sedang,lembab,dingin,lembab,terang,tinggi,maksimal,lemah,normal,cerah siram,17,0.0002839485552029397
sedang,lembab,dingin,lembab,terang,tinggi,maksimal,lemah,rendah,cerah siram,2,3.3405712376816434e-05
sedang,lembab,dingin,lembab,terang,tinggi,maksimal,tinggi,maksimal,cerah siram,4,6.681142475363287e-05
sedang,lembab,dingin,lembab,terang,tinggi,maksimal,tinggi,normal,cerah siram,8,0.00013362284950726574
sedang,lembab,dingin,lembab,terang,tinggi,sedang,cukup,maksimal,cerah siram,37,0.0006180056789711041
sedang,lembab,dingin,lembab,terang,tinggi,sedang,cukup,normal,cerah siram,104,0.0017370970435944546
sedang,lembab,dingin,lembab,terang,tinggi,sedang,cukup,rendah,cerah siram,9,0.00015032570569567397
sedang,lembab,dingin,lembab,terang,tinggi,sedang,lemah,maksimal,cerah siram,7,0.00011691999331885753
sedang,lembab,dingin,lembab,terang,tinggi,sedang,lemah,normal,cerah siram,20,0.00033405712376816435
sedang,lembab,dingin,lembab,terang,tinggi,sedang,lemah,rendah,cerah siram,1,1.6702856188408217e-05
sedang,lembab,dingin,lembab,terang,tinggi,sedang,tinggi,maksimal,cerah siram,7,0.00011691999331885753
sedang,lembab,dingin,lembab,terang,tinggi,sedang,tinggi,normal,cerah siram,17,0.0002839485552029397
sedang,lembab,dingin,lembab,terang,tinggi,sedang,tinggi,rendah,cerah siram,4,6.681142475363287e-05
sedang,lembab,dingin,sedang,berawan,rendah,maksimal,tinggi,maksimal,mendung siram,16,0.00026724569901453147
sedang,lembab,dingin,sedang,berawan,rendah,sedang,tinggi,maksimal,mendung siram,8,0.00013362284950726574
sedang,lembab,dingin,sedang,berawan,sedang,maksimal,cukup,maksimal,cerah siram,36,0.0006013028227826959
sedang,lembab,dingin,sedang,berawan,sedang,maksimal,cukup,normal,cerah siram,98,0.0016368799064640054
sedang,lembab,dingin,sedang,berawan,sedang,maksimal,cukup,rendah,cerah siram,8,0.00013362284950726574
sedang,lembab,dingin,sedang,berawan,sedang,maksimal,lemah,maksimal,cerah siram,6,0.00010021713713044931
sedang,lembab,dingin,sedang,berawan,sedang,maksimal,lemah,normal,cerah siram,16,0.00026724569901453147
sedang,lembab,dingin,sedang,berawan,sedang,maksimal,tinggi,maksimal,cerah siram,3,5.0108568565224654e-05
sedang,lembab,dingin,sedang,berawan,sedang,maksimal,tinggi,maksimal,mendung siram,3,5.0108568565224654e-05
sedang,lembab,dingin,sedang,berawan,sedang,maksimal,tinggi,normal,cerah siram,8,0.00013362284950726574
sedang,lembab,dingin,sedang,berawan,sedang,sedang,cukup,maksimal,cerah siram,46,0.0007683313846667781
sedang,lembab,dingin,sedang,berawan,sedang,sedang,cukup,normal,cerah siram,109,0.0018206113245364957
sedang,lembab,dingin,sedang,berawan,sedang,sedang,cukup,rendah,cerah siram,14,0.00023383998663771506
sedang,lembab,dingin,sedang,berawan,sedang,sedang,lemah,maksimal,cerah siram,5,8.351428094204109e-05
sedang,lembab,dingin,sedang,berawan,sedang,sedang,lemah,normal,cerah siram,24,0.00040086854852179724
sedang,lembab,dingin,sedang,berawan,sedang,sedang,lemah,rendah,cerah siram,2,3.3405712376816434e-05
sedang,lembab,dingin,sedang,berawan,sedang,sedang,tinggi,maksimal,cerah siram,8,0.00013362284950726574
sedang,lembab,dingin,sedang,berawan,sedang,sedang,tinggi,maksimal,mendung siram,4,6.681142475363287e-05
sedang,lembab,dingin,sedang,berawan,sedang,sedang,tinggi,normal,cerah siram,13,0.00021713713044930682
sedang,lembab,dingin,sedang,berawan,sedang,sedang,tinggi,rendah,cerah siram,1,1.6702856188408217e-05
sedang,lembab,dingin,sedang,berawan,tinggi,maksimal,cukup,maksimal,cerah siram,18,0.00030065141139134794
sedang,lembab,dingin,sedang,berawan,tinggi,maksimal,cukup,normal,cerah siram,53,0.0008852513779856355
sedang,lembab,dingin,sedang,berawan,tinggi,maksimal,cukup,rendah,cerah siram,6,0.00010021713713044931
sedang,lembab,dingin,sedang,berawan,tinggi,maksimal,lemah,normal,cerah siram,12,0.00020043427426089862
sedang,lembab,dingin,sedang,berawan,tinggi,maksimal,lemah,rendah,cerah siram,4,6.681142475363287e-05
sedang,lembab,dingin,sedang,berawan,tinggi,maksimal,tinggi,maksimal,cerah siram,2,3.3405712376816434e-05
sedang,lembab,dingin,sedang,berawan,tinggi,maksimal,tinggi,normal,cerah siram,4,6.681142475363287e-05
sedang,lembab,dingin,sedang,berawan,tinggi,maksimal,tinggi,rendah,cerah siram,1,1.6702856188408217e-05
sedang,lembab,dingin,sedang,berawan,tinggi,sedang,cukup,maksimal,cerah siram,29,0.0004843828294638383
sedang,lembab,dingin,sedang,berawan,tinggi,sedang,cukup,normal,cerah siram,70,0.0011691999331885753
sedang,lembab,dingin,sedang,berawan,tinggi,sedang,cukup,rendah,cerah siram,6,0.00010021713713044931
sedang,lembab,dingin,sedang,berawan,tinggi,sedang,lemah,maksimal,cerah siram,5,8.351428094204109e-05
sedang,lembab,dingin,sedang,berawan,tinggi,sedang,lemah,normal,cerah siram,10,0.00016702856188408218
sedang,lembab,dingin,sedang,berawan,tinggi,sedang,tinggi,maksimal,cerah siram,4,6.681142475363287e-05
sedang,lembab,dingin,sedang,berawan,tinggi,sedang,tinggi,normal,cerah siram,9,0.00015032570569567397
sedang,lembab,dingin,sedang,berawan,tinggi,sedang,tinggi,rendah,cerah siram,1,1.6702856188408217e-05
sedang,lembab,dingin,sedang,gelap,rendah,maksimal,tinggi,maksimal,mendung siram,34,0.0005678971104058794
sedang,lembab,dingin,sedang,gelap,rendah,sedang,tinggi,maksimal,mendung siram,35,0.0005845999665942877
sedang,lembab,dingin,sedang,gelap,sedang,maksimal,tinggi,maksimal,mendung siram,7,0.00011691999331885753
sedang,lembab,dingin,sedang,gelap,sedang,sedang,tinggi,maksimal,mendung siram,6,0.00010021713713044931
sedang,lembab,dingin,sedang,terang,sedang,maksimal,cukup,maksimal,cerah siram,17,0.0002839485552029397
sedang,lembab,dingin,sedang,terang,sedang,maksimal,cukup,normal,cerah siram,51,0.0008518456656088191
sedang,lembab,dingin,sedang,terang,sedang,maksimal,cukup,rendah,cerah siram,4,6.681142475363287e-05
sedang,lembab,dingin,sedang,terang,sedang,maksimal,lemah,maksimal,cerah siram,3,5.0108568565224654e-05
sedang,lembab,dingin,sedang,terang,sedang,maksimal,lemah,normal,cerah siram,5,8.351428094204109e-05
sedang,lembab,dingin,sedang,terang,sedang,maksimal,lemah,rendah,cerah siram,1,1.6702856188408217e-05
sedang,lembab,dingin,sedang,terang,sedang,maksimal,tinggi,maksimal,cerah siram,2,3.3405712376816434e-05
sedang,lembab,dingin,sedang,terang,sedang,maksimal,tinggi,normal,cerah siram,7,0.00011691999331885753
sedang,lembab,dingin,sedang,terang,sedang,maksimal,tinggi,rendah,cerah siram,1,1.6702856188408217e-05
sedang,lembab,dingin,sedang,terang,sedang,sedang,cukup,maksimal,cerah siram,21,0.00035075997995657256
sedang,lembab,dingin,sedang,terang,sedang,sedang,cukup,normal,cerah siram,70,0.0011691999331885753
sedang,lembab,dingin,sedang,terang,sedang,sedang,cukup,rendah,cerah siram,8,0.00013362284950726574
sedang,lembab,dingin,sedang,terang,sedang,sedang,lemah,maksimal,cerah siram,2,3.3405712376816434e-05
sedang,lembab,dingin,sedang,terang,sedang,sedang,lemah,normal,cerah siram,16,0.00026724569901453147
sedang,lembab,dingin,sedang,terang,sedang,sedang,tinggi,maksimal,cerah siram,3,5.0108568565224654e-05
sedang,lembab,dingin,sedang,terang,sedang,sedang,tinggi,normal,cerah siram,11,0.00018373141807249038
sedang,lembab,dingin,sedang,terang,sedang,sedang,tinggi,rendah,cerah siram,3,5.0108568565224654e-05
sedang,lembab,dingin,sedang,terang,tinggi,maksimal,cukup,maksimal,cerah siram,8,0.00013362284950726574
sedang,lembab,dingin,sedang,terang,tinggi,maksimal,cukup,normal,cerah siram,28,0.0004676799732754301
sedang,lembab,dingin,sedang,terang,tinggi,maksimal,lemah,maksimal,cerah siram,1,1.6702856188408217e-05
sedang,lembab,dingin,sedang,terang,tinggi,maksimal,lemah,normal,cerah siram,3,5.0108568565224654e-05
sedang,lembab,dingin,sedang,terang,tinggi,maksimal,lemah,rendah,cerah siram,1,1.6702856188408217e-05
sedang,lembab,dingin,sedang,terang,tinggi,maksimal,tinggi,maksimal,cerah siram,5,8.351428094204109e-05
sedang,lembab,dingin,sedang,terang,tinggi,maksimal,tinggi,normal,cerah siram,9,0.00015032570569567397
sedang,lembab,dingin,sedang,terang,tinggi,sedang,cukup,maksimal,cerah siram,9,0.00015032570569567397
sedang,lembab,dingin,sedang,terang,tinggi,sedang,cukup,normal,cerah siram,46,0.0007683313846667781
sedang,lembab,dingin,sedang,terang,tinggi,sedang,cukup,rendah,cerah siram,3,5.0108568565224654e-05
sedang,lembab,dingin,sedang,terang,tinggi,sedang,lemah,maksimal,cerah siram,1,1.6702856188408217e-05
sedang,lembab,dingin,sedang,terang,tinggi,sedang,lemah,normal,cerah siram,11,0.00018373141807249038
sedang,lembab,dingin,sedang,terang,tinggi,sedang,lemah,rendah,cerah siram,2,3.3405712376816434e-05
sedang,lembab,dingin,sedang,terang,tinggi,sedang,tinggi,normal,cerah siram,4,6.681142475363287e-05
sedang,lembab,panas,kering,berawan,sedang,minimal,cukup,normal,cerah kering,72,0.0012026056455653918
sedang,lembab,panas,kering,berawan,sedang,minimal,cukup,rendah,cerah kering,14,0.00023383998663771506
sedang,lembab,panas,kering,berawan,sedang,minimal,lemah,normal,cerah kering,8,0.00013362284950726574
sedang,lembab,panas,kering,berawan,sedang,minimal,lemah,rendah,cerah kering,4,6.681142475363287e-05
sedang,lembab,panas,kering,berawan,sedang,minimal,tinggi,normal,cerah kering,8,0.00013362284950726574
sedang,lembab,panas,kering,berawan,sedang,minimal,tinggi,rendah,cerah kering,3,5.0108568565224654e-05
sedang,lembab,panas,kering,berawan,sedang,sedang,cukup,normal,cerah kering,176,0.002939702689159846
sedang,lembab,panas,kering,berawan,sedang,sedang,cukup,rendah,cerah kering,42,0.0007015199599131451
sedang,lembab,panas,kering,berawan,sedang,sedang,lemah,normal,cerah kering,23,0.00038416569233338903
sedang,lembab,panas,kering,berawan,sedang,sedang,lemah,rendah,cerah kering,10,0.00016702856188408218
sedang,lembab,panas,kering,berawan,sedang,sedang,tinggi,normal,cerah kering,34,0.0005678971104058794
sedang,lembab,panas,kering,berawan,sedang,sedang,tinggi,rendah,cerah kering,6,0.00010021713713044931
sedang,lembab,panas,kering,berawan,tinggi,minimal,cukup,normal,cerah kering,40,0.0006681142475363287
sedang,lembab,panas,kering,berawan,tinggi,minimal,cukup,rendah,cerah kering,9,0.00015032570569567397
sedang,lembab,panas,kering,berawan,tinggi,minimal,lemah,normal,cerah kering,4,6.681142475363287e-05
sedang,lembab,panas,kering,berawan,tinggi,minimal,lemah,rendah,cerah kering,3,5.0108568565224654e-05
sedang,lembab,panas,kering,berawan,tinggi,minimal,tinggi,normal,cerah kering,10,0.00016702856188408218
sedang,lembab,panas,kering,berawan,tinggi,minimal,tinggi,rendah,cerah kering,1,1.6702856188408217e-05
sedang,lembab,panas,kering,berawan,tinggi,sedang,cukup,normal,cerah kering,96,0.001603474194087189
sedang,lembab,panas,kering,berawan,tinggi,sedang,cukup,rendah,cerah kering,32,0.0005344913980290629
sedang,lembab,panas,kering,berawan,tinggi,sedang,lemah,normal,cerah kering,19,0.00031735426757975615
sedang,lembab,panas,kering,berawan,tinggi,sedang,lemah,rendah,cerah kering,3,5.0108568565224654e-05
sedang,lembab,panas,kering,berawan,tinggi,sedang,tinggi,normal,cerah kering,20,0.00033405712376816435
sedang,lembab,panas,kering,berawan,tinggi,sedang,tinggi,rendah,cerah kering,2,3.3405712376816434e-05
sedang,lembab,panas,kering,terang,sedang,minimal,cukup,normal,cerah kering,36,0.0006013028227826959
sedang,lembab,panas,kering,terang,sedang,minimal,cukup,rendah,cerah kering,9,0.00015032570569567397
sedang,lembab,panas,kering,terang,sedang,minimal,lemah,normal,cerah kering,5,8.351428094204109e-05
sedang,lembab,panas,kering,terang,sedang,minimal,lemah,rendah,cerah kering,4,6.681142475363287e-05
sedang,lembab,panas,kering,terang,sedang,minimal,tinggi,normal,cerah kering,4,6.681142475363287e-05
sedang,lembab,panas,kering,terang,sedang,minimal,tinggi,rendah,cerah kering,1,1.6702856188408217e-05
sedang,lembab,panas,kering,terang,sedang,sedang,cukup,normal,cerah kering,100,0.0016702856188408218
sedang,lembab,panas,kering,terang,sedang,sedang,cukup,rendah,cerah kering,20,0.00033405712376816435
sedang,lembab,panas,kering,terang,sedang,sedang,lemah,normal,cerah kering,14,0.00023383998663771506
sedang,lembab,panas,kering,terang,sedang,sedang,lemah,rendah,cerah kering,4,6.681142475363287e-05
sedang,lembab,panas,kering,terang,sedang,sedang,tinggi,normal,cerah kering,14,0.00023383998663771506
sedang,lembab,panas,kering,terang,sedang,sedang,tinggi,rendah,cerah kering,1,1.6702856188408217e-05
sedang,lembab,panas,kering,terang,tinggi,minimal,cukup,normal,cerah kering,19,0.00031735426757975615
sedang,lembab,panas,kering,terang,tinggi,minimal,cukup,rendah,cerah kering,4,6.681142475363287e-05
sedang,lembab,panas,kering,terang,tinggi,minimal,lemah,normal,cerah kering,3,5.0108568565224654e-05
sedang,lembab,panas,kering,terang,tinggi,minimal,tinggi,normal,cerah kering,7,0.00011691999331885753
sedang,lembab,panas,kering,terang,tinggi,minimal,tinggi,rendah,cerah kering,6,0.00010021713713044931
sedang,lembab,panas,kering,terang,tinggi,sedang,cukup,normal,cerah kering,47,0.0007850342408551863
sedang,lembab,panas,kering,terang,tinggi,sedang,cukup,rendah,cerah kering,15,0.00025054284282612327
sedang,lembab,panas,kering,terang,tinggi,sedang,lemah,normal,cerah kering,12,0.00020043427426089862
sedang,lembab,panas,kering,terang,tinggi,sedang,lemah,rendah,cerah kering,5,8.351428094204109e-05
sedang,lembab,panas,kering,terang,tinggi,sedang,tinggi,normal,cerah kering,13,0.00021713713044930682
sedang,lembab,panas,kering,terang,tinggi,sedang,tinggi,rendah,cerah kering,3,5.0108568565224654e-05
sedang,lembab,panas,sedang,berawan,rendah,maksimal,tinggi,maksimal,mendung siram,24,0.00040086854852179724
sedang,lembab,panas,sedang,berawan,rendah,sedang,tinggi,maksimal,mendung siram,17,0.0002839485552029397
sedang,lembab,panas,sedang,berawan,sedang,maksimal,tinggi,maksimal,mendung siram,3,5.0108568565224654e-05
sedang,lembab,panas,sedang,berawan,sedang,minimal,cukup,normal,cerah kering,103,0.0017203941874060465
sedang,lembab,panas,sedang,berawan,sedang,minimal,cukup,rendah,cerah kering,24,0.00040086854852179724
sedang,lembab,panas,sedang,berawan,sedang,minimal,lemah,normal,cerah kering,19,0.00031735426757975615
sedang,lembab,panas,sedang,berawan,sedang,minimal,lemah,rendah,cerah kering,4,6.681142475363287e-05
sedang,lembab,panas,sedang,berawan,sedang,minimal,tinggi,normal,cerah kering,20,0.00033405712376816435
sedang,lembab,panas,sedang,berawan,sedang,minimal,tinggi,rendah,cerah kering,4,6.681142475363287e-05
sedang,lembab,panas,sedang,berawan,sedang,sedang,cukup,normal,cerah kering,224,0.003741439786203441
sedang,lembab,panas,sedang,berawan,sedang,sedang,cukup,rendah,cerah kering,51,0.0008518456656088191
sedang,lembab,panas,sedang,berawan,sedang,sedang,lemah,normal,cerah kering,27,0.00045097711708702186
sedang,lembab,panas,sedang,berawan,sedang,sedang,lemah,rendah,cerah kering,8,0.00013362284950726574
sedang,lembab,panas,sedang,berawan,sedang,sedang,tinggi,maksimal,mendung siram,3,5.0108568565224654e-05
sedang,lembab,panas,sedang,berawan,sedang,sedang,tinggi,normal,cerah kering,49,0.0008184399532320027
sedang,lembab,panas,sedang,berawan,sedang,sedang,tinggi,rendah,cerah kering,8,0.00013362284950726574
sedang,lembab,panas,sedang,berawan,tinggi,minimal,cukup,normal,cerah kering,53,0.0008852513779856355
sedang,lembab,panas,sedang,berawan,tinggi,minimal,cukup,rendah,cerah kering,12,0.00020043427426089862
sedang,lembab,panas,sedang,berawan,tinggi,minimal,lemah,normal,cerah kering,8,0.00013362284950726574
sedang,lembab,panas,sedang,berawan,tinggi,minimal,lemah,rendah,cerah kering,1,1.6702856188408217e-05
sedang,lembab,panas,sedang,berawan,tinggi,minimal,tinggi,normal,cerah kering,7,0.00011691999331885753
sedang,lembab,panas,sedang,berawan,tinggi,minimal,tinggi,rendah,cerah kering,1,1.6702856188408217e-05
sedang,lembab,panas,sedang,berawan,tinggi,sedang,cukup,normal,cerah kering,145,0.0024219141473191914
sedang,lembab,panas,sedang,berawan,tinggi,sedang,cukup,rendah,cerah kering,37,0.0006180056789711041
sedang,lembab,panas,sedang,berawan,tinggi,sedang,lemah,normal,cerah kering,31,0.0005177885418406547
sedang,lembab,panas,sedang,berawan,tinggi,sedang,lemah,rendah,cerah kering,7,0.00011691999331885753
sedang,lembab,panas,sedang,berawan,tinggi,sedang,tinggi,normal,cerah kering,25,0.00041757140471020544
sedang,lembab,panas,sedang,berawan,tinggi,sedang,tinggi,rendah,cerah kering,6,0.00010021713713044931
sedang,lembab,panas,sedang,gelap,rendah,maksimal,tinggi,maksimal,mendung siram,58,0.0009687656589276766
sedang,lembab,panas,sedang,gelap,rendah,sedang,tinggi,maksimal,mendung siram,45,0.0007516285284783699
sedang,lembab,panas,sedang,gelap,sedang,maksimal,tinggi,maksimal,mendung siram,17,0.0002839485552029397
sedang,lembab,panas,sedang,gelap,sedang,sedang,tinggi,maksimal,mendung siram,11,0.00018373141807249038
sedang,lembab,panas,sedang,terang,sedang,minimal,cukup,normal,cerah kering,55,0.000918657090362452
sedang,lembab,panas,sedang,terang,sedang,minimal,cukup,rendah,cerah kering,12,0.00020043427426089862
sedang,lembab,panas,sedang,terang,sedang,minimal,lemah,normal,cerah kering,8,0.00013362284950726574
sedang,lembab,panas,sedang,terang,sedang,minimal,tinggi,normal,cerah kering,11,0.00018373141807249038
sedang,lembab,panas,sedang,terang,sedang,sedang,cukup,normal,cerah kering,147,0.002455319859696008
sedang,lembab,panas,sedang,terang,sedang,sedang,cukup,rendah,cerah kering,32,0.0005344913980290629
sedang,lembab,panas,sedang,terang,sedang,sedang,lemah,normal,cerah kering,23,0.00038416569233338903
sedang,lembab,panas,sedang,terang,sedang,sedang,lemah,rendah,cerah kering,7,0.00011691999331885753
sedang,lembab,panas,sedang,terang,sedang,sedang,tinggi,normal,cerah kering,25,0.00041757140471020544
sedang,lembab,panas,sedang,terang,sedang,sedang,tinggi,rendah,cerah kering,7,0.00011691999331885753
sedang,lembab,panas,sedang,terang,tinggi,minimal,cukup,normal,cerah kering,32,0.0005344913980290629
sedang,lembab,panas,sedang,terang,tinggi,minimal,cukup,rendah,cerah kering,4,6.681142475363287e-05
sedang,lembab,panas,sedang,terang,tinggi,minimal,lemah,normal,cerah kering,8,0.00013362284950726574
sedang,lembab,panas,sedang,terang,tinggi,minimal,lemah,rendah,cerah kering,1,1.6702856188408217e-05
sedang,lembab,panas,sedang,terang,tinggi,minimal,tinggi,normal,cerah kering,7,0.00011691999331885753
sedang,lembab,panas,sedang,terang,tinggi,sedang,cukup,normal,cerah kering,61,0.0010188742274929014
sedang,lembab,panas,sedang,terang,tinggi,sedang,cukup,rendah,cerah kering,11,0.00018373141807249038
sedang,lembab,panas,sedang,terang,tinggi,sedang,lemah,normal,cerah kering,12,0.00020043427426089862
sedang,lembab,panas,sedang,terang,tinggi,sedang,lemah,rendah,cerah kering,4,6.681142475363287e-05
sedang,lembab,panas,sedang,terang,tinggi,sedang,tinggi,normal,cerah kering,15,0.00025054284282612327
sedang,lembab,panas,sedang,terang,tinggi,sedang,tinggi,rendah,cerah kering,3,5.0108568565224654e-05
sedang,lembab,sedang,kering,berawan,sedang,minimal,cukup,normal,cerah kering,131,0.0021880741606814767
sedang,lembab,sedang,kering,berawan,sedang,minimal,cukup,rendah,cerah kering,43,0.0007182228161015533
sedang,lembab,sedang,kering,berawan,sedang,minimal,lemah,normal,cerah kering,21,0.00035075997995657256
sedang,lembab,sedang,kering,berawan,sedang,minimal,lemah,rendah,cerah kering,2,3.3405712376816434e-05
sedang,lembab,sedang,kering,berawan,sedang,minimal,tinggi,normal,cerah kering,16,0.00026724569901453147
sedang,lembab,sedang,kering,berawan,sedang,minimal,tinggi,rendah,cerah kering,4,6.681142475363287e-05
sedang,lembab,sedang,kering,berawan,sedang,sedang,cukup,normal,cerah kering,318,0.005311508267913813
sedang,lembab,sedang,kering,berawan,sedang,sedang,cukup,rendah,cerah kering,79,0.001319525638884249
sedang,lembab,sedang,kering,berawan,sedang,sedang,lemah,normal,cerah kering,50,0.0008351428094204109
sedang,lembab,sedang,kering,berawan,sedang,sedang,lemah,rendah,cerah kering,10,0.00016702856188408218
sedang,lembab,sedang,kering,berawan,sedang,sedang,tinggi,normal,cerah kering,54,0.0009019542341740437
sedang,lembab,sedang,kering,berawan,sedang,sedang,tinggi,rendah,cerah kering,20,0.00033405712376816435
sedang,lembab,sedang,kering,berawan,tinggi,minimal,cukup,normal,cerah kering,68,0.0011357942208117587
sedang,lembab,sedang,kering,berawan,tinggi,minimal,cukup,rendah,cerah kering,14,0.00023383998663771506
sedang,lembab,sedang,kering,berawan,tinggi,minimal,lemah,normal,cerah kering,12,0.00020043427426089862
sedang,lembab,sedang,kering,berawan,tinggi,minimal,lemah,rendah,cerah kering,4,6.681142475363287e-05
sedang,lembab,sedang,kering,berawan,tinggi,minimal,tinggi,normal,cerah kering,10,0.00016702856188408218
sedang,lembab,sedang,kering,berawan,tinggi,minimal,tinggi,rendah,cerah kering,5,8.351428094204109e-05
sedang,lembab,sedang,kering,berawan,tinggi,sedang,cukup,normal,cerah kering,225,0.003758142642391849
sedang,lembab,sedang,kering,berawan,tinggi,sedang,cukup,rendah,cerah kering,45,0.0007516285284783699
sedang,lembab,sedang,kering,berawan,tinggi,sedang,lemah,normal,cerah kering,40,0.0006681142475363287
sedang,lembab,sedang,kering,berawan,tinggi,sedang,lemah,rendah,cerah kering,6,0.00010021713713044931
sedang,lembab,sedang,kering,berawan,tinggi,sedang,tinggi,normal,cerah kering,36,0.0006013028227826959
sedang,lembab,sedang,kering,berawan,tinggi,sedang,tinggi,rendah,cerah kering,8,0.00013362284950726574
sedang,lembab,sedang,kering,terang,sedang,minimal,cukup,normal,cerah kering,90,0.0015032570569567397
sedang,lembab,sedang,kering,terang,sedang,minimal,cukup,rendah,cerah kering,10,0.00016702856188408218
sedang,lembab,sedang,kering,terang,sedang,minimal,lemah,normal,cerah kering,16,0.00026724569901453147
sedang,lembab,sedang,kering,terang,sedang,minimal,lemah,rendah,cerah kering,3,5.0108568565224654e-05
sedang,lembab,sedang,kering,terang,sedang,minimal,tinggi,normal,cerah kering,12,0.00020043427426089862
sedang,lembab,sedang,kering,terang,sedang,minimal,tinggi,rendah,cerah kering,3,5.0108568565224654e-05
sedang,lembab,sedang,kering,terang,sedang,sedang,cukup,normal,cerah kering,198,0.003307165525304827
sedang,lembab,sedang,kering,terang,sedang,sedang,cukup,rendah,cerah kering,34,0.0005678971104058794
sedang,lembab,sedang,kering,terang,sedang,sedang,lemah,normal,cerah kering,33,0.0005511942542174712
sedang,lembab,sedang,kering,terang,sedang,sedang,lemah,rendah,cerah kering,4,6.681142475363287e-05
sedang,lembab,sedang,kering,terang,sedang,sedang,tinggi,normal,cerah kering,40,0.0006681142475363287
sedang,lembab,sedang,kering,terang,sedang,sedang,tinggi,rendah,cerah kering,6,0.00010021713713044931
sedang,lembab,sedang,kering,terang,tinggi,minimal,cukup,normal,cerah kering,50,0.0008351428094204109
sedang,lembab,sedang,kering,terang,tinggi,minimal,cukup,rendah,cerah kering,10,0.00016702856188408218
sedang,lembab,sedang,kering,terang,tinggi,minimal,lemah,normal,cerah kering,11,0.00018373141807249038
